# best arm mean | best arm standard deviation | bad arm mean | bad arm standard deviation | arm count | rounds | best observation noise
5.0 0.5 4.0 0.5 5 10 0.01

5.0 0.5 4.0 0.5 5 20 0.039999999999999994

5.0 0.5 4.0 0.5 5 40 0.11999999999999995

5.0 0.5 4.0 0.5 5 80 0.18

5.0 0.5 4.0 0.5 5 160 0.12999999999999995

5.0 0.5 4.0 0.5 5 320 0.25000000000000006

5.0 0.5 4.0 0.5 5 640 0.23000000000000004

5.0 0.5 4.0 0.5 5 1280 0.18

5.0 0.5 4.0 0.5 5 2560 0.23000000000000004

5.0 0.5 4.0 0.5 5 5120 0.2800000000000001

5.0 0.5 4.0 0.5 5 10000 0.19

