# best arm mean | best arm standard deviation | bad arm mean | bad arm standard deviation | arm count | rounds | best observation noise
5.0 0.5 4.0 0.5 2 8 0.01
5.0 0.5 4.0 0.5 5 8 0.01
5.0 0.5 4.0 0.5 10 8 0.00
5.0 0.5 4.0 0.5 50 8 0.00

5.0 0.5 4.0 0.5 2 16 0.10999999999999996
5.0 0.5 4.0 0.5 5 16 0.02
5.0 0.5 4.0 0.5 10 16 0.02
5.0 0.5 4.0 0.5 50 16 0.00

5.0 0.5 4.0 0.5 2 32 0.14999999999999997
5.0 0.5 4.0 0.5 5 32 0.11999999999999995
5.0 0.5 4.0 0.5 10 32 0.02
5.0 0.5 4.0 0.5 50 32 0.00

5.0 0.5 4.0 0.5 2 64 0.2
5.0 0.5 4.0 0.5 5 64 0.13999999999999996
5.0 0.5 4.0 0.5 10 64 0.07999999999999997
5.0 0.5 4.0 0.5 50 64 0.01

5.0 0.5 4.0 0.5 2 128 0.2
5.0 0.5 4.0 0.5 5 128 0.16999999999999998
5.0 0.5 4.0 0.5 10 128 0.14999999999999997
5.0 0.5 4.0 0.5 50 128 0.04999999999999999

5.0 0.5 4.0 0.5 2 256 0.2
5.0 0.5 4.0 0.5 5 256 0.16999999999999998
5.0 0.5 4.0 0.5 10 256 0.16999999999999998
5.0 0.5 4.0 0.5 50 256 0.06999999999999998

5.0 0.5 4.0 0.5 2 512 0.23000000000000004
5.0 0.5 4.0 0.5 5 512 0.21000000000000002
5.0 0.5 4.0 0.5 10 512 0.19
5.0 0.5 4.0 0.5 50 512 0.10999999999999996

5.0 0.5 4.0 0.5 2 1000 0.24000000000000005
5.0 0.5 4.0 0.5 5 1000 0.23000000000000004
5.0 0.5 4.0 0.5 10 1000 0.19
5.0 0.5 4.0 0.5 50 1000 0.15999999999999998

